,Unnamed: 0,time,row_384,column_384,rfu_value,replicate,sample_set,gRNA_used,target_added
1141,1141,03:50:00,K,10,457.177,a,NEB2.1,IVT-11C,C11
1142,1142,03:50:00,M,10,3.378,a,NEB2.1,syn-11C,no_target
1143,1143,03:50:00,O,10,64.085,a,NEB2.1,IVT-11C,no_target
1144,1144,03:50:00,A,12,355.405,b,2XBB,syn-11C,C11
1145,1145,03:50:00,C,12,392.327,b,2XBB,IVT-11C,C11
1146,1146,03:50:00,E,12,6.166,b,2XBB,syn-11C,no_target
1147,1147,03:50:00,G,12,6.936,b,2XBB,IVT-11C,no_target
1148,1148,03:50:00,I,12,322.598,b,NEB2.1,syn-11C,C11
1149,1149,03:50:00,K,12,440.68,b,NEB2.1,IVT-11C,C11
1150,1150,03:50:00,M,12,3.52,b,NEB2.1,syn-11C,no_target
1151,1151,03:50:00,O,12,61.983,b,NEB2.1,IVT-11C,no_target
1152,1152,04:00:00,A,2,347.80800000000005,a,unpurified,B1,RPA_2_B1_16srRNA_10ng
1153,1153,04:00:00,C,2,294.365,a,unpurified,B1,RPA_2_B1_16srRNA_0.1ng
1154,1154,04:00:00,E,2,6.95,a,unpurified,B1,RPA_2_B1_16srRNA_0ng
1155,1155,04:00:00,G,2,313.983,a,unpurified,H6,RPA_48_H6_IS1081_10ng
1156,1156,04:00:00,I,2,336.4,a,unpurified,H6,RPA_48_H6_IS1081_0.1ng
1157,1157,04:00:00,K,2,8.541,a,unpurified,H6,RPA_48_H6_IS1081_0ng
1158,1158,04:00:00,M,2,220.459,a,control,B1,synthetic_B1
1159,1159,04:00:00,O,2,4.232,a,control,B1,no_target
1160,1160,04:00:00,A,4,267.551,a,purified,B1,RPA_2_B1_16srRNA_10ng
1161,1161,04:00:00,C,4,133.952,a,purified,B1,RPA_2_B1_16srRNA_0.1ng
1162,1162,04:00:00,E,4,4.239,a,purified,B1,RPA_2_B1_16srRNA_0ng
1163,1163,04:00:00,G,4,290.494,a,purified,H6,RPA_48_H6_IS1081_10ng
1164,1164,04:00:00,I,4,321.389,a,purified,H6,RPA_48_H6_IS1081_0.1ng
1165,1165,04:00:00,K,4,5.126,a,purified,H6,RPA_48_H6_IS1081_0ng
1166,1166,04:00:00,M,4,272.423,a,control,H6,synthetic_H6
1167,1167,04:00:00,O,4,4.52,a,control,H6,no_target
1168,1168,04:00:00,A,6,332.55300000000005,b,unpurified,B1,RPA_2_B1_16srRNA_10ng
1169,1169,04:00:00,C,6,300.714,b,unpurified,B1,RPA_2_B1_16srRNA_0.1ng
1170,1170,04:00:00,E,6,7.666,b,unpurified,B1,RPA_2_B1_16srRNA_0ng
1171,1171,04:00:00,G,6,326.848,b,unpurified,H6,RPA_48_H6_IS1081_10ng
1172,1172,04:00:00,I,6,354.6330000000001,b,unpurified,H6,RPA_48_H6_IS1081_0.1ng
1173,1173,04:00:00,K,6,9.386,b,unpurified,H6,RPA_48_H6_IS1081_0ng
1174,1174,04:00:00,M,6,232.831,b,control,B1,synthetic_B1
1175,1175,04:00:00,O,6,4.341,b,control,B1,no_target
1176,1176,04:00:00,A,8,297.277,b,purified,B1,RPA_2_B1_16srRNA_10ng
1177,1177,04:00:00,C,8,131.282,b,purified,B1,RPA_2_B1_16srRNA_0.1ng
1178,1178,04:00:00,E,8,5.34,b,purified,B1,RPA_2_B1_16srRNA_0ng
1179,1179,04:00:00,G,8,343.1880000000001,b,purified,H6,RPA_48_H6_IS1081_10ng
1180,1180,04:00:00,I,8,382.444,b,purified,H6,RPA_48_H6_IS1081_0.1ng
1181,1181,04:00:00,K,8,5.099,b,purified,H6,RPA_48_H6_IS1081_0ng
1182,1182,04:00:00,M,8,339.915,b,control,H6,synthetic_H6
1183,1183,04:00:00,O,8,4.7410000000000005,b,control,H6,no_target
1184,1184,04:00:00,A,10,383.464,a,2XBB,syn-11C,C11
1185,1185,04:00:00,C,10,460.29,a,2XBB,IVT-11C,C11
1186,1186,04:00:00,E,10,6.777,a,2XBB,syn-11C,no_target
1187,1187,04:00:00,G,10,7.0920000000000005,a,2XBB,IVT-11C,no_target
1188,1188,04:00:00,I,10,342.838,a,NEB2.1,syn-11C,C11
1189,1189,04:00:00,K,10,466.888,a,NEB2.1,IVT-11C,C11
1190,1190,04:00:00,M,10,3.667,a,NEB2.1,syn-11C,no_target
1191,1191,04:00:00,O,10,64.9,a,NEB2.1,IVT-11C,no_target
1192,1192,04:00:00,A,12,370.535,b,2XBB,syn-11C,C11
1193,1193,04:00:00,C,12,411.262,b,2XBB,IVT-11C,C11
1194,1194,04:00:00,E,12,6.568,b,2XBB,syn-11C,no_target
1195,1195,04:00:00,G,12,6.982,b,2XBB,IVT-11C,no_target
1196,1196,04:00:00,I,12,324.97,b,NEB2.1,syn-11C,C11
1197,1197,04:00:00,K,12,441.734,b,NEB2.1,IVT-11C,C11
1198,1198,04:00:00,M,12,3.683,b,NEB2.1,syn-11C,no_target
1199,1199,04:00:00,O,12,62.053,b,NEB2.1,IVT-11C,no_target
1200,1200,04:10:00,A,2,347.8730000000001,a,unpurified,B1,RPA_2_B1_16srRNA_10ng
1201,1201,04:10:00,C,2,299.712,a,unpurified,B1,RPA_2_B1_16srRNA_0.1ng
1202,1202,04:10:00,E,2,6.904,a,unpurified,B1,RPA_2_B1_16srRNA_0ng
1203,1203,04:10:00,G,2,315.666,a,unpurified,H6,RPA_48_H6_IS1081_10ng
1204,1204,04:10:00,I,2,344.986,a,unpurified,H6,RPA_48_H6_IS1081_0.1ng
1205,1205,04:10:00,K,2,9.066,a,unpurified,H6,RPA_48_H6_IS1081_0ng
1206,1206,04:10:00,M,2,227.486,a,control,B1,synthetic_B1
1207,1207,04:10:00,O,2,4.266,a,control,B1,no_target
1208,1208,04:10:00,A,4,274.316,a,purified,B1,RPA_2_B1_16srRNA_10ng
1209,1209,04:10:00,C,4,143.635,a,purified,B1,RPA_2_B1_16srRNA_0.1ng
1210,1210,04:10:00,E,4,4.426,a,purified,B1,RPA_2_B1_16srRNA_0ng
1211,1211,04:10:00,G,4,296.455,a,purified,H6,RPA_48_H6_IS1081_10ng
1212,1212,04:10:00,I,4,326.14,a,purified,H6,RPA_48_H6_IS1081_0.1ng
1213,1213,04:10:00,K,4,5.098,a,purified,H6,RPA_48_H6_IS1081_0ng
1214,1214,04:10:00,M,4,274.186,a,control,H6,synthetic_H6
1215,1215,04:10:00,O,4,4.47,a,control,H6,no_target
1216,1216,04:10:00,A,6,333.73,b,unpurified,B1,RPA_2_B1_16srRNA_10ng
1217,1217,04:10:00,C,6,304.353,b,unpurified,B1,RPA_2_B1_16srRNA_0.1ng
1218,1218,04:10:00,E,6,8.083,b,unpurified,B1,RPA_2_B1_16srRNA_0ng
1219,1219,04:10:00,G,6,329.236,b,unpurified,H6,RPA_48_H6_IS1081_10ng
1220,1220,04:10:00,I,6,353.881,b,unpurified,H6,RPA_48_H6_IS1081_0.1ng
1221,1221,04:10:00,K,6,9.729,b,unpurified,H6,RPA_48_H6_IS1081_0ng
1222,1222,04:10:00,M,6,241.303,b,control,B1,synthetic_B1
1223,1223,04:10:00,O,6,4.624,b,control,B1,no_target
1224,1224,04:10:00,A,8,308.4120000000001,b,purified,B1,RPA_2_B1_16srRNA_10ng
1225,1225,04:10:00,C,8,140.66,b,purified,B1,RPA_2_B1_16srRNA_0.1ng
1226,1226,04:10:00,E,8,5.697,b,purified,B1,RPA_2_B1_16srRNA_0ng
1227,1227,04:10:00,G,8,348.119,b,purified,H6,RPA_48_H6_IS1081_10ng
1228,1228,04:10:00,I,8,388.121,b,purified,H6,RPA_48_H6_IS1081_0.1ng
1229,1229,04:10:00,K,8,5.2360000000000015,b,purified,H6,RPA_48_H6_IS1081_0ng
1230,1230,04:10:00,M,8,345.591,b,control,H6,synthetic_H6
1231,1231,04:10:00,O,8,4.914,b,control,H6,no_target
1232,1232,04:10:00,A,10,398.054,a,2XBB,syn-11C,C11
1233,1233,04:10:00,C,10,473.621,a,2XBB,IVT-11C,C11
1234,1234,04:10:00,E,10,7.146,a,2XBB,syn-11C,no_target
1235,1235,04:10:00,G,10,6.627000000000002,a,2XBB,IVT-11C,no_target
1236,1236,04:10:00,I,10,348.825,a,NEB2.1,syn-11C,C11
1237,1237,04:10:00,K,10,468.08,a,NEB2.1,IVT-11C,C11
1238,1238,04:10:00,M,10,3.478,a,NEB2.1,syn-11C,no_target
1239,1239,04:10:00,O,10,67.301,a,NEB2.1,IVT-11C,no_target
1240,1240,04:10:00,A,12,390.127,b,2XBB,syn-11C,C11
1241,1241,04:10:00,C,12,429.206,b,2XBB,IVT-11C,C11
1242,1242,04:10:00,E,12,6.721,b,2XBB,syn-11C,no_target
1243,1243,04:10:00,G,12,7.1789999999999985,b,2XBB,IVT-11C,no_target
1244,1244,04:10:00,I,12,324.202,b,NEB2.1,syn-11C,C11
1245,1245,04:10:00,K,12,451.80300000000005,b,NEB2.1,IVT-11C,C11
1246,1246,04:10:00,M,12,3.774,b,NEB2.1,syn-11C,no_target
1247,1247,04:10:00,O,12,63.886,b,NEB2.1,IVT-11C,no_target
1248,1248,04:20:00,A,2,352.412,a,unpurified,B1,RPA_2_B1_16srRNA_10ng
1249,1249,04:20:00,C,2,305.3520000000001,a,unpurified,B1,RPA_2_B1_16srRNA_0.1ng
1250,1250,04:20:00,E,2,7.267,a,unpurified,B1,RPA_2_B1_16srRNA_0ng
1251,1251,04:20:00,G,2,320.874,a,unpurified,H6,RPA_48_H6_IS1081_10ng
1252,1252,04:20:00,I,2,348.1430000000001,a,unpurified,H6,RPA_48_H6_IS1081_0.1ng
1253,1253,04:20:00,K,2,9.756,a,unpurified,H6,RPA_48_H6_IS1081_0ng
1254,1254,04:20:00,M,2,238.316,a,control,B1,synthetic_B1
1255,1255,04:20:00,O,2,4.312,a,control,B1,no_target
1256,1256,04:20:00,A,4,281.392,a,purified,B1,RPA_2_B1_16srRNA_10ng
1257,1257,04:20:00,C,4,154.95,a,purified,B1,RPA_2_B1_16srRNA_0.1ng
1258,1258,04:20:00,E,4,4.246,a,purified,B1,RPA_2_B1_16srRNA_0ng
1259,1259,04:20:00,G,4,300.983,a,purified,H6,RPA_48_H6_IS1081_10ng
1260,1260,04:20:00,I,4,328.431,a,purified,H6,RPA_48_H6_IS1081_0.1ng
1261,1261,04:20:00,K,4,5.5310000000000015,a,purified,H6,RPA_48_H6_IS1081_0ng
1262,1262,04:20:00,M,4,282.547,a,control,H6,synthetic_H6
1263,1263,04:20:00,O,4,4.751,a,control,H6,no_target
1264,1264,04:20:00,A,6,338.936,b,unpurified,B1,RPA_2_B1_16srRNA_10ng
1265,1265,04:20:00,C,6,309.988,b,unpurified,B1,RPA_2_B1_16srRNA_0.1ng
1266,1266,04:20:00,E,6,8.357999999999999,b,unpurified,B1,RPA_2_B1_16srRNA_0ng
1267,1267,04:20:00,G,6,329.756,b,unpurified,H6,RPA_48_H6_IS1081_10ng
1268,1268,04:20:00,I,6,359.265,b,unpurified,H6,RPA_48_H6_IS1081_0.1ng
1269,1269,04:20:00,K,6,10.306,b,unpurified,H6,RPA_48_H6_IS1081_0ng
1270,1270,04:20:00,M,6,248.396,b,control,B1,synthetic_B1
1271,1271,04:20:00,O,6,4.666,b,control,B1,no_target
1272,1272,04:20:00,A,8,319.821,b,purified,B1,RPA_2_B1_16srRNA_10ng
1273,1273,04:20:00,C,8,151.445,b,purified,B1,RPA_2_B1_16srRNA_0.1ng
1274,1274,04:20:00,E,8,5.4620000000000015,b,purified,B1,RPA_2_B1_16srRNA_0ng
1275,1275,04:20:00,G,8,351.881,b,purified,H6,RPA_48_H6_IS1081_10ng
1276,1276,04:20:00,I,8,393.121,b,purified,H6,RPA_48_H6_IS1081_0.1ng
1277,1277,04:20:00,K,8,5.794,b,purified,H6,RPA_48_H6_IS1081_0ng
1278,1278,04:20:00,M,8,350.889,b,control,H6,synthetic_H6
1279,1279,04:20:00,O,8,5.345,b,control,H6,no_target
1280,1280,04:20:00,A,10,416.281,a,2XBB,syn-11C,C11
1281,1281,04:20:00,C,10,490.836,a,2XBB,IVT-11C,C11
1282,1282,04:20:00,E,10,6.984,a,2XBB,syn-11C,no_target
1283,1283,04:20:00,G,10,7.2189999999999985,a,2XBB,IVT-11C,no_target
1284,1284,04:20:00,I,10,346.121,a,NEB2.1,syn-11C,C11
1285,1285,04:20:00,K,10,472.067,a,NEB2.1,IVT-11C,C11
1286,1286,04:20:00,M,10,3.522,a,NEB2.1,syn-11C,no_target
1287,1287,04:20:00,O,10,67.90899999999999,a,NEB2.1,IVT-11C,no_target
1288,1288,04:20:00,A,12,404.973,b,2XBB,syn-11C,C11
1289,1289,04:20:00,C,12,446.739,b,2XBB,IVT-11C,C11
1290,1290,04:20:00,E,12,6.452000000000001,b,2XBB,syn-11C,no_target
1291,1291,04:20:00,G,12,7.558,b,2XBB,IVT-11C,no_target
1292,1292,04:20:00,I,12,329.874,b,NEB2.1,syn-11C,C11
1293,1293,04:20:00,K,12,451.3130000000001,b,NEB2.1,IVT-11C,C11
1294,1294,04:20:00,M,12,3.608,b,NEB2.1,syn-11C,no_target
1295,1295,04:20:00,O,12,66.46300000000001,b,NEB2.1,IVT-11C,no_target
1296,1296,04:30:00,A,2,354.1090000000001,a,unpurified,B1,RPA_2_B1_16srRNA_10ng
1297,1297,04:30:00,C,2,309.456,a,unpurified,B1,RPA_2_B1_16srRNA_0.1ng
1298,1298,04:30:00,E,2,7.519,a,unpurified,B1,RPA_2_B1_16srRNA_0ng
1299,1299,04:30:00,G,2,318.84,a,unpurified,H6,RPA_48_H6_IS1081_10ng
1300,1300,04:30:00,I,2,350.92,a,unpurified,H6,RPA_48_H6_IS1081_0.1ng
1301,1301,04:30:00,K,2,9.748,a,unpurified,H6,RPA_48_H6_IS1081_0ng
1302,1302,04:30:00,M,2,245.54,a,control,B1,synthetic_B1
1303,1303,04:30:00,O,2,4.7810000000000015,a,control,B1,no_target
1304,1304,04:30:00,A,4,287.37,a,purified,B1,RPA_2_B1_16srRNA_10ng
1305,1305,04:30:00,C,4,164.269,a,purified,B1,RPA_2_B1_16srRNA_0.1ng
1306,1306,04:30:00,E,4,4.371,a,purified,B1,RPA_2_B1_16srRNA_0ng
1307,1307,04:30:00,G,4,305.999,a,purified,H6,RPA_48_H6_IS1081_10ng
1308,1308,04:30:00,I,4,333.48,a,purified,H6,RPA_48_H6_IS1081_0.1ng
1309,1309,04:30:00,K,4,5.4510000000000005,a,purified,H6,RPA_48_H6_IS1081_0ng
1310,1310,04:30:00,M,4,286.867,a,control,H6,synthetic_H6
1311,1311,04:30:00,O,4,4.855,a,control,H6,no_target
1312,1312,04:30:00,A,6,345.532,b,unpurified,B1,RPA_2_B1_16srRNA_10ng
1313,1313,04:30:00,C,6,314.039,b,unpurified,B1,RPA_2_B1_16srRNA_0.1ng
1314,1314,04:30:00,E,6,8.785,b,unpurified,B1,RPA_2_B1_16srRNA_0ng
1315,1315,04:30:00,G,6,338.543,b,unpurified,H6,RPA_48_H6_IS1081_10ng
1316,1316,04:30:00,I,6,361.607,b,unpurified,H6,RPA_48_H6_IS1081_0.1ng
1317,1317,04:30:00,K,6,11.179,b,unpurified,H6,RPA_48_H6_IS1081_0ng
1318,1318,04:30:00,M,6,256.935,b,control,B1,synthetic_B1
1319,1319,04:30:00,O,6,4.982,b,control,B1,no_target
1320,1320,04:30:00,A,8,331.997,b,purified,B1,RPA_2_B1_16srRNA_10ng
1321,1321,04:30:00,C,8,165.042,b,purified,B1,RPA_2_B1_16srRNA_0.1ng
1322,1322,04:30:00,E,8,5.971,b,purified,B1,RPA_2_B1_16srRNA_0ng
1323,1323,04:30:00,G,8,359.184,b,purified,H6,RPA_48_H6_IS1081_10ng
1324,1324,04:30:00,I,8,398.278,b,purified,H6,RPA_48_H6_IS1081_0.1ng
1325,1325,04:30:00,K,8,5.871,b,purified,H6,RPA_48_H6_IS1081_0ng
1326,1326,04:30:00,M,8,360.598,b,control,H6,synthetic_H6
1327,1327,04:30:00,O,8,5.526,b,control,H6,no_target
1328,1328,04:30:00,A,10,433.656,a,2XBB,syn-11C,C11
1329,1329,04:30:00,C,10,506.914,a,2XBB,IVT-11C,C11
1330,1330,04:30:00,E,10,7.213999999999999,a,2XBB,syn-11C,no_target
1331,1331,04:30:00,G,10,7.49,a,2XBB,IVT-11C,no_target
1332,1332,04:30:00,I,10,353.11300000000006,a,NEB2.1,syn-11C,C11
1333,1333,04:30:00,K,10,475.72,a,NEB2.1,IVT-11C,C11
1334,1334,04:30:00,M,10,3.303,a,NEB2.1,syn-11C,no_target
1335,1335,04:30:00,O,10,69.108,a,NEB2.1,IVT-11C,no_target
1336,1336,04:30:00,A,12,423.829,b,2XBB,syn-11C,C11
1337,1337,04:30:00,C,12,458.891,b,2XBB,IVT-11C,C11
1338,1338,04:30:00,E,12,6.8370000000000015,b,2XBB,syn-11C,no_target
1339,1339,04:30:00,G,12,7.595,b,2XBB,IVT-11C,no_target
1340,1340,04:30:00,I,12,330.231,b,NEB2.1,syn-11C,C11
1341,1341,04:30:00,K,12,458.996,b,NEB2.1,IVT-11C,C11
1342,1342,04:30:00,M,12,3.597,b,NEB2.1,syn-11C,no_target
1343,1343,04:30:00,O,12,66.08800000000001,b,NEB2.1,IVT-11C,no_target
1344,1344,04:40:00,A,2,358.331,a,unpurified,B1,RPA_2_B1_16srRNA_10ng
1345,1345,04:40:00,C,2,318.366,a,unpurified,B1,RPA_2_B1_16srRNA_0.1ng
1346,1346,04:40:00,E,2,7.847,a,unpurified,B1,RPA_2_B1_16srRNA_0ng
1347,1347,04:40:00,G,2,323.7390000000001,a,unpurified,H6,RPA_48_H6_IS1081_10ng
1348,1348,04:40:00,I,2,354.48800000000006,a,unpurified,H6,RPA_48_H6_IS1081_0.1ng
1349,1349,04:40:00,K,2,10.673,a,unpurified,H6,RPA_48_H6_IS1081_0ng
1350,1350,04:40:00,M,2,250.866,a,control,B1,synthetic_B1
1351,1351,04:40:00,O,2,4.8439999999999985,a,control,B1,no_target
1352,1352,04:40:00,A,4,296.9770000000001,a,purified,B1,RPA_2_B1_16srRNA_10ng
1353,1353,04:40:00,C,4,174.658,a,purified,B1,RPA_2_B1_16srRNA_0.1ng
1354,1354,04:40:00,E,4,4.548,a,purified,B1,RPA_2_B1_16srRNA_0ng
1355,1355,04:40:00,G,4,308.264,a,purified,H6,RPA_48_H6_IS1081_10ng
1356,1356,04:40:00,I,4,336.645,a,purified,H6,RPA_48_H6_IS1081_0.1ng
1357,1357,04:40:00,K,4,5.766,a,purified,H6,RPA_48_H6_IS1081_0ng
1358,1358,04:40:00,M,4,294.21,a,control,H6,synthetic_H6
1359,1359,04:40:00,O,4,5.1080000000000005,a,control,H6,no_target
1360,1360,04:40:00,A,6,344.647,b,unpurified,B1,RPA_2_B1_16srRNA_10ng
1361,1361,04:40:00,C,6,317.097,b,unpurified,B1,RPA_2_B1_16srRNA_0.1ng
1362,1362,04:40:00,E,6,8.712,b,unpurified,B1,RPA_2_B1_16srRNA_0ng
1363,1363,04:40:00,G,6,338.651,b,unpurified,H6,RPA_48_H6_IS1081_10ng
1364,1364,04:40:00,I,6,368.05,b,unpurified,H6,RPA_48_H6_IS1081_0.1ng
1365,1365,04:40:00,K,6,11.601,b,unpurified,H6,RPA_48_H6_IS1081_0ng
1366,1366,04:40:00,M,6,263.052,b,control,B1,synthetic_B1
1367,1367,04:40:00,O,6,5.005,b,control,B1,no_target
1368,1368,04:40:00,A,8,341.834,b,purified,B1,RPA_2_B1_16srRNA_10ng
1369,1369,04:40:00,C,8,173.918,b,purified,B1,RPA_2_B1_16srRNA_0.1ng
1370,1370,04:40:00,E,8,6.225,b,purified,B1,RPA_2_B1_16srRNA_0ng
1371,1371,04:40:00,G,8,362.89,b,purified,H6,RPA_48_H6_IS1081_10ng
1372,1372,04:40:00,I,8,405.739,b,purified,H6,RPA_48_H6_IS1081_0.1ng
1373,1373,04:40:00,K,8,5.939,b,purified,H6,RPA_48_H6_IS1081_0ng
1374,1374,04:40:00,M,8,362.14,b,control,H6,synthetic_H6
1375,1375,04:40:00,O,8,5.742000000000001,b,control,H6,no_target
1376,1376,04:40:00,A,10,452.689,a,2XBB,syn-11C,C11
1377,1377,04:40:00,C,10,525.405,a,2XBB,IVT-11C,C11
1378,1378,04:40:00,E,10,7.255,a,2XBB,syn-11C,no_target
1379,1379,04:40:00,G,10,8.011000000000001,a,2XBB,IVT-11C,no_target
1380,1380,04:40:00,I,10,354.1230000000001,a,NEB2.1,syn-11C,C11
1381,1381,04:40:00,K,10,485.524,a,NEB2.1,IVT-11C,C11
1382,1382,04:40:00,M,10,3.43,a,NEB2.1,syn-11C,no_target
1383,1383,04:40:00,O,10,69.84,a,NEB2.1,IVT-11C,no_target
1384,1384,04:40:00,A,12,436.039,b,2XBB,syn-11C,C11
1385,1385,04:40:00,C,12,474.568,b,2XBB,IVT-11C,C11
1386,1386,04:40:00,E,12,7.276,b,2XBB,syn-11C,no_target
1387,1387,04:40:00,G,12,7.835,b,2XBB,IVT-11C,no_target
1388,1388,04:40:00,I,12,330.101,b,NEB2.1,syn-11C,C11
1389,1389,04:40:00,K,12,460.804,b,NEB2.1,IVT-11C,C11
1390,1390,04:40:00,M,12,3.832,b,NEB2.1,syn-11C,no_target
1391,1391,04:40:00,O,12,66.781,b,NEB2.1,IVT-11C,no_target
1392,1392,04:50:00,A,2,361.829,a,unpurified,B1,RPA_2_B1_16srRNA_10ng
1393,1393,04:50:00,C,2,322.433,a,unpurified,B1,RPA_2_B1_16srRNA_0.1ng
1394,1394,04:50:00,E,2,8.4,a,unpurified,B1,RPA_2_B1_16srRNA_0ng
1395,1395,04:50:00,G,2,327.796,a,unpurified,H6,RPA_48_H6_IS1081_10ng
1396,1396,04:50:00,I,2,355.783,a,unpurified,H6,RPA_48_H6_IS1081_0.1ng
1397,1397,04:50:00,K,2,10.738,a,unpurified,H6,RPA_48_H6_IS1081_0ng
1398,1398,04:50:00,M,2,260.697,a,control,B1,synthetic_B1
1399,1399,04:50:00,O,2,5.1,a,control,B1,no_target
1400,1400,04:50:00,A,4,299.016,a,purified,B1,RPA_2_B1_16srRNA_10ng
1401,1401,04:50:00,C,4,184.738,a,purified,B1,RPA_2_B1_16srRNA_0.1ng
1402,1402,04:50:00,E,4,4.665,a,purified,B1,RPA_2_B1_16srRNA_0ng
1403,1403,04:50:00,G,4,314.237,a,purified,H6,RPA_48_H6_IS1081_10ng
1404,1404,04:50:00,I,4,342.1690000000001,a,purified,H6,RPA_48_H6_IS1081_0.1ng
1405,1405,04:50:00,K,4,5.955,a,purified,H6,RPA_48_H6_IS1081_0ng
1406,1406,04:50:00,M,4,297.415,a,control,H6,synthetic_H6
1407,1407,04:50:00,O,4,5.292999999999998,a,control,H6,no_target
1408,1408,04:50:00,A,6,349.093,b,unpurified,B1,RPA_2_B1_16srRNA_10ng
1409,1409,04:50:00,C,6,322.357,b,unpurified,B1,RPA_2_B1_16srRNA_0.1ng
1410,1410,04:50:00,E,6,9.211,b,unpurified,B1,RPA_2_B1_16srRNA_0ng
1411,1411,04:50:00,G,6,342.62,b,unpurified,H6,RPA_48_H6_IS1081_10ng
1412,1412,04:50:00,I,6,369.519,b,unpurified,H6,RPA_48_H6_IS1081_0.1ng
1413,1413,04:50:00,K,6,12.411,b,unpurified,H6,RPA_48_H6_IS1081_0ng
1414,1414,04:50:00,M,6,268.737,b,control,B1,synthetic_B1
1415,1415,04:50:00,O,6,5.273,b,control,B1,no_target
1416,1416,04:50:00,A,8,349.766,b,purified,B1,RPA_2_B1_16srRNA_10ng
1417,1417,04:50:00,C,8,186.844,b,purified,B1,RPA_2_B1_16srRNA_0.1ng
1418,1418,04:50:00,E,8,6.5,b,purified,B1,RPA_2_B1_16srRNA_0ng
1419,1419,04:50:00,G,8,369.226,b,purified,H6,RPA_48_H6_IS1081_10ng
1420,1420,04:50:00,I,8,405.892,b,purified,H6,RPA_48_H6_IS1081_0.1ng
1421,1421,04:50:00,K,8,6.231,b,purified,H6,RPA_48_H6_IS1081_0ng
1422,1422,04:50:00,M,8,373.93,b,control,H6,synthetic_H6
1423,1423,04:50:00,O,8,6.11,b,control,H6,no_target
1424,1424,04:50:00,A,10,464.866,a,2XBB,syn-11C,C11
1425,1425,04:50:00,C,10,539.278,a,2XBB,IVT-11C,C11
1426,1426,04:50:00,E,10,7.491,a,2XBB,syn-11C,no_target
1427,1427,04:50:00,G,10,8.16,a,2XBB,IVT-11C,no_target
1428,1428,04:50:00,I,10,359.51,a,NEB2.1,syn-11C,C11
1429,1429,04:50:00,K,10,487.246,a,NEB2.1,IVT-11C,C11
1430,1430,04:50:00,M,10,3.528,a,NEB2.1,syn-11C,no_target
1431,1431,04:50:00,O,10,70.164,a,NEB2.1,IVT-11C,no_target
1432,1432,04:50:00,A,12,453.535,b,2XBB,syn-11C,C11
1433,1433,04:50:00,C,12,485.805,b,2XBB,IVT-11C,C11
1434,1434,04:50:00,E,12,7.633999999999999,b,2XBB,syn-11C,no_target
1435,1435,04:50:00,G,12,8.722000000000001,b,2XBB,IVT-11C,no_target
1436,1436,04:50:00,I,12,335.569,b,NEB2.1,syn-11C,C11
1437,1437,04:50:00,K,12,465.615,b,NEB2.1,IVT-11C,C11
1438,1438,04:50:00,M,12,3.647,b,NEB2.1,syn-11C,no_target
1439,1439,04:50:00,O,12,67.404,b,NEB2.1,IVT-11C,no_target
1440,1440,05:00:00,A,2,367.288,a,unpurified,B1,RPA_2_B1_16srRNA_10ng
1441,1441,05:00:00,C,2,323.136,a,unpurified,B1,RPA_2_B1_16srRNA_0.1ng
1442,1442,05:00:00,E,2,8.291,a,unpurified,B1,RPA_2_B1_16srRNA_0ng
1443,1443,05:00:00,G,2,332.827,a,unpurified,H6,RPA_48_H6_IS1081_10ng
1444,1444,05:00:00,I,2,356.575,a,unpurified,H6,RPA_48_H6_IS1081_0.1ng
1445,1445,05:00:00,K,2,11.489,a,unpurified,H6,RPA_48_H6_IS1081_0ng
1446,1446,05:00:00,M,2,263.753,a,control,B1,synthetic_B1
1447,1447,05:00:00,O,2,4.914,a,control,B1,no_target
1448,1448,05:00:00,A,4,302.835,a,purified,B1,RPA_2_B1_16srRNA_10ng
1449,1449,05:00:00,C,4,191.829,a,purified,B1,RPA_2_B1_16srRNA_0.1ng
1450,1450,05:00:00,E,4,4.774,a,purified,B1,RPA_2_B1_16srRNA_0ng
1451,1451,05:00:00,G,4,317.576,a,purified,H6,RPA_48_H6_IS1081_10ng
1452,1452,05:00:00,I,4,346.925,a,purified,H6,RPA_48_H6_IS1081_0.1ng
1453,1453,05:00:00,K,4,6.614,a,purified,H6,RPA_48_H6_IS1081_0ng
1454,1454,05:00:00,M,4,302.491,a,control,H6,synthetic_H6
1455,1455,05:00:00,O,4,5.562,a,control,H6,no_target
1456,1456,05:00:00,A,6,355.76199999999994,b,unpurified,B1,RPA_2_B1_16srRNA_10ng
1457,1457,05:00:00,C,6,323.35,b,unpurified,B1,RPA_2_B1_16srRNA_0.1ng
1458,1458,05:00:00,E,6,9.641,b,unpurified,B1,RPA_2_B1_16srRNA_0ng
1459,1459,05:00:00,G,6,346.832,b,unpurified,H6,RPA_48_H6_IS1081_10ng
1460,1460,05:00:00,I,6,372.244,b,unpurified,H6,RPA_48_H6_IS1081_0.1ng
1461,1461,05:00:00,K,6,12.886,b,unpurified,H6,RPA_48_H6_IS1081_0ng
1462,1462,05:00:00,M,6,271.893,b,control,B1,synthetic_B1
1463,1463,05:00:00,O,6,5.774,b,control,B1,no_target
1464,1464,05:00:00,A,8,362.599,b,purified,B1,RPA_2_B1_16srRNA_10ng
1465,1465,05:00:00,C,8,195.524,b,purified,B1,RPA_2_B1_16srRNA_0.1ng
